Mashine_code,E_TIME,INGOT_ID,LOT_ID,BRICK_ID,WIRESAW_TOOL_ID,WAFER_ID,BIN_NUM,SORTING_NAME,CSI_left,CSI_right,CSI_front,CSI_rear,TMEAN,TMIN,TMAX,TTV,ETV,ETTV,RMEAN,RMAX,RMIN,"SMART1 GROOVE","SMART1 Surfce GROOVE",STEP,BOW,WARP,PN_TYPE,"SMART2 GROOVE","SMART2 Surface GROOVE",STAIN_TOP,STAIN_BTM,top_chip,btm_chip,WIDTH,LENGTH,DIAMETER_45,DIAMETER_135,Chamfer_TL,Chamfer_TR,Chamfer_BL,Chamfer_BR,RECTANGULARITY_TL,RECTANGULARITY_TR,RECTANGULARITY_BL,RECTANGULARITY_BR,ChamferX_TL,ChamferX_TR,ChamferX_BR,ChamferX_BL,ChamferY_TL,ChamferY_TR,ChamferY_BR,ChamferY_BL,Pinhole,Crack,Inclusion,RECIPE
"FAB2-Tool52 2-A1","20190628 11:22:10",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1167,7," A+",0,0,0,0,180.095,177.22,183.285,6.065,,,1.299,1.326,1.239,3.187,9.354,4.105,3.626,19.654,,,,0,0,0,0,156.901,156.969,220.273,220.511,1.385,1.454,1.328,1.570,-0.025,0.038,-0.013,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:10",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1168,7," A+",0,0,0,0,181.339,178.491,185.768,7.277,,,1.298,1.378,1.242,3.078,7.964,4.395,5.769,18.786,,,,0,0,0,0,156.905,156.973,220.278,220.521,1.374,1.455,1.335,1.569,-0.025,0.037,-0.016,0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:11",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1169,7," A+",0,0,0,0,181.005,178.047,184.781,6.734,,,1.300,1.360,1.247,4.330,7.285,4.945,3.824,21.248,,,,0,0,0,0,156.898,156.966,220.284,220.515,1.357,1.462,1.327,1.541,-0.026,0.038,-0.013,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:11",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1170,7," A+",0,0,0,0,181.160,177.997,186.157,8.160,,,1.296,1.368,1.244,5.353,6.786,5.486,7.633,19.495,,,,0,0,0,0,156.897,156.970,220.281,220.512,1.373,1.456,1.328,1.543,-0.026,0.035,-0.011,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:12",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1171,7," A+",0,0,0,0,179.472,176.389,183.457,7.068,,,1.293,1.326,1.253,8.055,7.148,8.843,5.602,19.733,,,,0,0,0,0,156.891,156.963,220.265,220.513,1.377,1.451,1.301,1.567,-0.026,0.038,-0.012,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:12",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1172,7," A+",0,0,0,0,183.779,179.455,190.453,10.997,,,1.297,1.363,1.251,6.028,7.074,6.028,6.334,20.915,,,,0,0,0,0,156.897,156.971,220.273,220.521,1.369,1.443,1.312,1.570,-0.026,0.04,-0.015,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:13",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1173,7," A+",0,0,0,0,177.564,174.492,181.226,6.734,,,1.301,1.363,1.254,4.388,7.883,5.211,6.297,21.665,,,,0,0,0,0,156.889,156.965,220.271,220.519,1.367,1.458,1.322,1.536,-0.028,0.041,-0.015,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:14",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1174,7," A+",0,0,0,0,181.756,179.204,185.301,6.096,,,1.297,1.357,1.249,3.542,7.474,3.781,6.052,18.755,,,,0,0,0,0,156.897,156.972,220.278,220.525,1.366,1.465,1.314,1.550,-0.027,0.037,-0.013,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:14",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1175,7," A+",0,0,0,0,181.150,177.59,184.816,7.226,,,1.299,1.362,1.252,3.169,7.641,4.453,6.018,18.399,,,,0,0,0,0,156.894,156.971,220.284,220.519,1.376,1.448,1.312,1.557,-0.025,0.034,-0.011,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:15",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1176,7," A+",0,0,0,0,181.464,177.967,185.495,7.528,,,1.296,1.334,1.251,3.153,7.317,4.310,6.789,18.607,,,,0,0,0,0,156.892,156.969,220.278,220.517,1.371,1.447,1.309,1.570,-0.025,0.036,-0.012,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:15",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1177,7," A+",0,0,0,0,181.865,178.826,185.28,6.454,,,1.302,1.363,1.245,3.297,6.781,4.331,6.832,20.745,,,,0,0,0,0,156.887,156.966,220.282,220.514,1.361,1.448,1.327,1.548,-0.022,0.035,-0.015,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:16",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1178,7," A+",0,0,0,0,184.666,179.198,191.282,12.083,,,1.299,1.341,1.246,5.494,7.409,5.680,5.206,19.531,,,,0,0,0,0,156.891,156.971,220.281,220.526,1.354,1.458,1.315,1.540,-0.024,0.035,-0.012,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:16",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1179,7," A+",0,0,0,0,175.990,170.694,181.106,10.411,,,1.295,1.346,1.256,6.179,7.652,6.522,5.205,19.452,,,,0,0,0,0,156.889,156.971,220.278,220.517,1.354,1.447,1.319,1.551,-0.027,0.036,-0.01,0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:17",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1180,7," A+",0,0,0,0,181.485,177.607,185.803,8.195,,,1.295,1.338,1.248,5.572,7.261,5.659,6.106,21.010,,,,0,0,0,0,156.888,156.971,220.286,220.513,1.368,1.447,1.308,1.556,-0.025,0.034,-0.012,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:17",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1181,7," A+",0,0,0,0,181.264,176.813,188.838,12.025,,,1.299,1.356,1.235,4.618,7.461,6.339,5.911,20.417,,,,0,0,0,0,156.880,156.963,220.280,220.505,1.349,1.451,1.317,1.549,-0.025,0.033,-0.008,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:18",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1182,7," A+",0,0,0,0,179.526,176.573,183.302,6.729,,,1.294,1.336,1.254,5.215,7.531,6.465,3.504,20.443,,,,0,0,0,0,156.883,156.968,220.285,220.522,1.332,1.459,1.322,1.527,-0.027,0.034,-0.01,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:18",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1183,7," A+",0,0,0,0,180.804,176.398,185.72,9.322,,,1.300,1.388,1.255,5.378,7.124,8.193,2.704,21.113,,,,0,0,0,0,156.887,156.967,220.288,220.511,1.353,1.449,1.325,1.543,-0.022,0.032,-0.012,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:19",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1184,7," A+",0,0,0,0,180.618,177.101,187.471,10.370,,,1.300,1.341,1.255,4.285,6.560,7.189,4.695,20.765,,,,0,0,0,0,156.870,156.958,220.267,220.501,1.350,1.440,1.305,1.555,-0.027,0.036,-0.007,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:19",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1185,7," A+",0,0,0,0,180.023,171.051,184.796,13.745,,,1.293,1.342,1.259,4.801,7.191,7.612,2.536,22.433,,,,0,0,0,0,156.878,156.966,220.278,220.511,1.347,1.437,1.320,1.557,-0.026,0.032,-0.009,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:20",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1186,7," A+",0,0,0,0,180.377,176.96,184.671,7.712,,,1.297,1.373,1.253,8.038,7.096,8.676,2.645,23.266,,,,0,0,0,0,156.871,156.961,220.272,220.511,1.324,1.455,1.325,1.533,-0.026,0.035,-0.009,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:20",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1187,7," A+",0,0,0,0,186.679,177.904,192.408,14.504,,,1.301,1.364,1.264,4.812,7.502,6.360,6.743,21.771,,,,0,0,0,0,156.885,156.974,220.296,220.530,1.328,1.450,1.309,1.540,-0.023,0.031,-0.011,0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:21",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1188,7," A+",0,0,0,0,174.779,167.81,181.822,14.012,,,1.289,1.346,1.229,4.522,7.045,5.650,7.168,19.970,,,,0,0,0,0,156.876,156.968,220.296,220.517,1.341,1.431,1.304,1.546,-0.023,0.031,-0.008,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:22",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1189,7," A+",0,0,0,0,183.167,178.382,187.736,9.354,,,1.299,1.366,1.255,4.053,6.585,5.297,3.621,20.423,,,,0,0,0,0,156.877,156.968,220.289,220.518,1.337,1.427,1.316,1.556,-0.024,0.031,-0.008,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:22",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1190,7," A+",0,0,0,0,180.055,175.688,184.926,9.238,,,1.296,1.357,1.253,3.857,6.832,6.742,1.953,18.559,,,,0,0,0,0,156.873,156.963,220.285,220.521,1.327,1.441,1.302,1.537,-0.025,0.032,-0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:23",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1191,7," A+",0,0,0,0,182.196,177.564,187.009,9.445,,,1.298,1.353,1.244,4.012,7.049,5.602,2.163,21.320,,,,0,0,0,0,156.869,156.962,220.282,220.516,1.319,1.453,1.306,1.528,-0.023,0.033,-0.01,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:24",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1192,7," A+",0,0,0,0,180.215,174.561,185.986,11.425,,,1.293,1.361,1.243,4.152,7.175,6.519,4.752,20.872,,,,0,0,0,0,156.877,156.969,220.293,220.533,1.317,1.438,1.292,1.544,-0.026,0.032,-0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:26",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1193,7," A+",0,0,0,0,180.876,176.201,185.051,8.850,,,1.297,1.374,1.258,5.242,6.846,6.557,3.651,19.463,,,,0,0,0,0,156.871,156.965,220.286,220.513,1.334,1.432,1.303,1.554,-0.023,0.028,-0.005,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:27",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1194,7," A+",0,0,0,0,182.330,175.088,188.251,13.163,,,1.293,1.350,1.230,5.273,7.826,6.196,3.989,20.108,,,,0,0,0,0,156.864,156.962,220.282,220.511,1.318,1.436,1.313,1.536,-0.026,0.033,-0.006,-0.001,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:28",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1195,7," A+",0,0,0,0,178.672,174.788,182.558,7.770,,,1.294,1.371,1.255,5.617,7.710,6.541,5.721,20.920,,,,0,0,0,0,156.864,156.961,220.281,220.516,1.318,1.449,1.293,1.518,-0.027,0.034,-0.007,0,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:28",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1196,7," A+",0,0,0,0,185.166,179.408,192.062,12.653,,,1.296,1.333,1.247,4.055,8.164,7.045,8.746,20.393,,,,0,0,0,0,156.859,156.959,220.281,220.512,1.332,1.432,1.286,1.533,-0.025,0.031,-0.004,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:29",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1197,7," A+",0,0,0,0,177.957,169.342,182.953,13.611,,,1.287,1.323,1.241,4.874,6.585,5.958,3.391,19.312,,,,0,0,0,0,156.860,156.957,220.274,220.504,1.340,1.433,1.292,1.549,-0.027,0.034,-0.005,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:30",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1198,7," A+",0,0,0,0,181.677,178.216,185.787,7.571,,,1.375,1.420,1.316,2.993,7.373,4.429,0.879,22.378,,,,0,0,0,0,156.937,156.975,220.211,220.393,1.588,1.550,1.523,1.691,-0.044,0.037,0.009,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:31",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1199,7," A+",0,0,0,0,180.286,177.676,183.678,6.003,,,1.381,1.453,1.316,4.018,7.677,4.887,5.061,20.579,,,,0,0,0,0,156.936,156.974,220.217,220.377,1.602,1.545,1.555,1.679,-0.043,0.039,0.008,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:31",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1200,7," A+",0,0,0,0,181.988,178.672,186.16,7.488,,,1.386,1.435,1.329,10.859,9.686,10.993,1.939,20.139,,,,0,0,0,0,156.940,156.975,220.215,220.381,1.603,1.550,1.554,1.676,-0.045,0.041,0.006,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:32",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1201,7," A+",0,0,0,0,181.296,177.94,186.527,8.587,,,1.384,1.491,1.328,9.403,10.922,9.494,3.050,19.473,,,,0,0,0,0,156.939,156.976,220.201,220.389,1.610,1.549,1.547,1.696,-0.05,0.044,0.008,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:32",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1202,7," A+",0,0,0,0,180.798,177.189,184.524,7.335,,,1.382,1.467,1.319,10.771,10.335,10.771,3.240,19.545,,,,0,0,0,0,156.941,156.976,220.218,220.393,1.598,1.547,1.529,1.684,-0.042,0.034,0.011,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:33",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1203,7," A+",0,0,0,0,181.963,178.565,186.197,7.633,,,1.385,1.467,1.337,2.901,7.861,4.276,2.178,20.356,,,,0,0,0,0,156.940,156.975,220.213,220.374,1.615,1.551,1.542,1.695,-0.043,0.036,0.011,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:33",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1204,7," A+",0,0,0,0,180.442,177.629,184.841,7.212,,,1.380,1.464,1.316,3.428,8.059,4.951,2.041,22.194,,,,0,0,0,0,156.945,156.982,220.228,220.393,1.600,1.536,1.533,1.700,-0.042,0.036,0.009,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:34",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1205,7," A+",0,0,0,0,181.215,178.06,184.577,6.517,,,1.380,1.442,1.319,4.148,8.439,5.002,4.137,22.052,,,,0,0,0,0,156.937,156.976,220.219,220.381,1.602,1.534,1.541,1.686,-0.042,0.037,0.011,-0.005,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:34",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1206,7," A+",0,0,0,0,181.335,178.614,184.965,6.351,,,1.382,1.456,1.324,3.499,7.740,5.302,0.446,18.069,,,,0,0,0,0,156.944,156.980,220.245,220.376,1.598,1.517,1.562,1.686,-0.039,0.029,0.013,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:35",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1207,7," A+",0,0,0,0,180.451,177.371,185.326,7.955,,,1.381,1.453,1.329,4.499,8.107,5.526,0.720,19.440,,,,0,0,0,0,156.948,156.984,220.228,220.382,1.611,1.540,1.549,1.693,-0.045,0.034,0.015,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:35",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1208,7," A+",0,0,0,0,182.285,179.605,186.516,6.911,,,1.376,1.456,1.326,4.100,7.899,6.132,3.624,19.778,,,,0,0,0,0,156.938,156.973,220.209,220.380,1.607,1.536,1.535,1.711,-0.042,0.037,0.008,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:36",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1209,7," A+",0,0,0,0,180.621,177.543,184.184,6.640,,,1.398,1.436,1.351,3.410,7.840,4.037,2.179,20.864,,,,0,0,0,0,156.941,156.977,220.223,220.393,1.604,1.533,1.516,1.699,-0.041,0.034,0.01,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:36",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1210,7," A+",0,0,0,0,180.894,177.782,184.516,6.734,,,1.377,1.414,1.335,3.597,7.376,5.184,5.307,20.320,,,,0,0,0,0,156.938,156.978,220.217,220.370,1.614,1.536,1.551,1.697,-0.044,0.035,0.011,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:37",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1211,7," A+",0,0,0,0,181.536,178.482,184.964,6.482,,,1.378,1.423,1.319,3.490,7.660,4.535,3.963,18.815,,,,0,0,0,0,156.938,156.978,220.199,220.389,1.596,1.546,1.544,1.712,-0.044,0.037,0.005,0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:37",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1212,7," A+",0,0,0,0,180.788,177.521,184.698,7.176,,,1.376,1.450,1.320,3.263,8.798,4.472,3.763,18.267,,,,0,0,0,0,156.936,156.975,220.208,220.388,1.604,1.531,1.526,1.708,-0.044,0.039,0.008,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:38",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1213,7," A+",0,0,0,0,181.552,178.093,185.798,7.704,,,1.379,1.425,1.322,3.248,8.080,4.758,1.843,17.883,,,,0,0,0,0,156.941,156.978,220.223,220.381,1.601,1.531,1.555,1.694,-0.042,0.034,0.01,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:39",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1214,9," CHIP",0,0,1,0,180.987,177.868,184.758,6.890,,,1.376,1.443,1.320,3.112,8.045,3.820,2.741,17.734,,,,0,0,0,0,156.939,156.978,220.217,220.373,1.597,1.539,1.564,1.690,-0.043,0.035,0.009,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:40",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1215,9," CHIP",0,0,0,1,181.497,178.268,185.191,6.922,,,1.380,1.434,1.331,2.769,8.337,3.860,2.814,19.704,,,,0,0,0,0,156.943,156.980,220.212,220.383,1.604,1.553,1.549,1.705,-0.041,0.034,0.01,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:39",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1216,7," A+",0,0,0,0,181.133,178.387,184.533,6.146,,,1.373,1.442,1.309,3.130,7.918,4.453,1.346,20.752,,,,0,0,0,0,156.941,156.980,220.216,220.392,1.593,1.547,1.525,1.698,-0.041,0.034,0.012,-0.005,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:40",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1217,7," A+",0,0,0,0,181.185,177.928,185.443,7.515,,,1.375,1.418,1.324,3.591,7.866,4.450,4.228,23.470,,,,0,0,0,0,156.934,156.973,220.213,220.381,1.598,1.539,1.550,1.700,-0.043,0.036,0.008,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:40",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1218,7," A+",0,0,0,0,181.257,178.927,185.005,6.078,,,1.371,1.449,1.316,3.192,7.779,5.654,3.227,19.774,,,,0,0,0,0,156.943,156.983,220.230,220.376,1.610,1.540,1.565,1.691,-0.04,0.032,0.01,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:41",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1219,7," A+",0,0,0,0,180.859,177.705,185.125,7.420,,,1.383,1.427,1.333,3.930,8.202,4.849,4.357,19.718,,,,0,0,0,0,156.933,156.971,220.193,220.372,1.604,1.562,1.533,1.708,-0.044,0.038,0.01,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:42",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1220,7," A+",0,0,0,0,181.073,177.228,185.73,8.502,,,1.375,1.463,1.311,5.914,8.180,6.881,2.054,19.446,,,,0,0,0,0,156.939,156.979,220.204,220.387,1.593,1.558,1.533,1.713,-0.043,0.036,0.01,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:42",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1221,7," A+",0,0,0,0,182.029,178.283,185.958,7.676,,,1.374,1.430,1.323,4.164,8.107,5.022,5.142,18.819,,,,0,0,0,0,156.937,156.976,220.201,220.387,1.601,1.555,1.514,1.703,-0.041,0.036,0.01,-0.006,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:43",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1222,7," A+",0,0,0,0,180.897,178.606,184.005,5.399,,,1.383,1.441,1.324,3.457,8.931,4.321,5.469,21.236,,,,0,0,0,0,156.931,156.972,220.202,220.373,1.590,1.554,1.552,1.691,-0.045,0.039,0.01,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:43",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1223,7," A+",0,0,0,0,181.523,178.594,185.313,6.719,,,1.377,1.447,1.323,3.234,8.380,3.977,2.005,20.862,,,,0,0,0,0,156.944,156.980,220.211,220.387,1.613,1.557,1.540,1.704,-0.045,0.037,0.011,-0.003,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:44",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1224,7," A+",0,0,0,0,180.160,176.754,183.978,7.224,,,1.377,1.443,1.320,3.653,8.368,5.156,4.008,20.289,,,,0,0,0,0,156.937,156.976,220.199,220.380,1.594,1.571,1.542,1.711,-0.043,0.035,0.011,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:44",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1225,7," A+",0,0,0,0,181.437,177.572,186.037,8.465,,,1.374,1.448,1.330,3.875,8.210,5.269,3.666,19.928,,,,0,0,0,0,156.940,156.978,220.206,220.392,1.595,1.556,1.524,1.701,-0.042,0.035,0.009,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:45",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1226,7," A+",0,0,0,0,181.471,177.403,185.041,7.638,,,1.379,1.455,1.333,4.507,9.167,5.475,5.978,18.684,,,,0,0,0,0,156.936,156.976,220.216,220.379,1.593,1.554,1.541,1.688,-0.039,0.032,0.012,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:45",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1227,7," A+",0,0,0,0,181.571,178.478,185.166,6.688,,,1.380,1.470,1.320,4.284,9.078,5.543,1.586,20.328,,,,0,0,0,0,156.936,156.974,220.211,220.365,1.609,1.550,1.560,1.691,-0.041,0.034,0.009,-0.002,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
"FAB2-Tool52 2-A1","20190628 11:22:46",HPD21906233029,HPD21906233029,HPD21906233029,SJ12,1228,7," A+",0,0,0,0,181.096,178.023,185.06,7.036,,,1.373,1.445,1.315,4.985,8.431,5.303,2.590,20.150,,,,0,0,0,0,156.939,156.981,220.207,220.377,1.601,1.565,1.549,1.701,-0.041,0.033,0.012,-0.004,,,,,,,,,0,0,0,"Jinko DW Multi V2-157-180.csv"
